Datetime,Open,High,Low,Close,Adj Close,Volume
2022-07-05 09:45:00-04:00,138.0,138.83999633789062,137.9600067138672,138.61000061035156,138.61000061035156,2683234
2022-07-05 09:50:00-04:00,138.17999267578125,138.3300018310547,137.89999389648438,138.11000061035156,138.11000061035156,1452147
2022-07-05 09:55:00-04:00,138.125,138.47999572753906,137.95339965820312,138.22000122070312,138.22000122070312,1297951
2022-07-05 10:00:00-04:00,138.2100067138672,138.75,137.8166046142578,137.99000549316406,137.99000549316406,1314946
2022-07-05 10:05:00-04:00,137.9499969482422,138.40310668945312,137.89999389648438,138.3800048828125,138.3800048828125,798812
2022-07-05 10:10:00-04:00,138.3699951171875,139.10989379882812,138.25999450683594,138.9499053955078,138.9499053955078,1343633
2022-07-05 10:15:00-04:00,138.94500732421875,138.99000549316406,138.35000610351562,138.56500244140625,138.56500244140625,1204963
2022-07-05 10:20:00-04:00,138.55999755859375,139.0,138.50999450683594,138.7899932861328,138.7899932861328,901025
2022-07-05 10:25:00-04:00,138.7899932861328,138.97000122070312,138.41000366210938,138.6999969482422,138.6999969482422,788373
2022-07-05 10:30:00-04:00,138.71499633789062,138.72999572753906,138.3800048828125,138.66000366210938,138.66000366210938,701031
2022-07-05 10:35:00-04:00,138.66000366210938,139.55029296875,138.61000061035156,139.48500061035156,139.48500061035156,1071439
2022-07-05 10:40:00-04:00,139.47000122070312,139.66000366210938,139.11000061035156,139.1300048828125,139.1300048828125,881670
2022-07-05 10:45:00-04:00,139.13999938964844,139.1699981689453,138.77000427246094,138.95440673828125,138.95440673828125,621793
2022-07-05 10:50:00-04:00,138.9499969482422,138.9600067138672,138.57000732421875,138.8000030517578,138.8000030517578,624382
2022-07-05 10:55:00-04:00,138.7899932861328,138.99000549316406,138.72999572753906,138.89999389648438,138.89999389648438,462238
2022-07-05 11:00:00-04:00,138.8800048828125,138.88499450683594,138.47000122070312,138.76060485839844,138.76060485839844,650819
2022-07-05 11:05:00-04:00,138.75,138.77999877929688,138.35000610351562,138.5500030517578,138.5500030517578,623596
2022-07-05 11:10:00-04:00,138.5399932861328,138.60000610351562,138.1699981689453,138.43499755859375,138.43499755859375,577978
2022-07-05 11:15:00-04:00,138.4199981689453,138.69000244140625,138.3699951171875,138.6199951171875,138.6199951171875,525971
2022-07-05 11:20:00-04:00,138.6300048828125,138.80999755859375,138.2899932861328,138.4600067138672,138.4600067138672,579416
2022-07-05 11:25:00-04:00,138.4600067138672,138.5500030517578,138.2200927734375,138.38999938964844,138.38999938964844,434369
2022-07-05 11:30:00-04:00,138.36459350585938,138.74000549316406,138.25,138.58999633789062,138.58999633789062,456358
2022-07-05 11:35:00-04:00,138.58999633789062,138.67999267578125,138.2899932861328,138.39999389648438,138.39999389648438,473471
2022-07-05 11:40:00-04:00,138.41000366210938,139.08990478515625,138.39999389648438,139.07020568847656,139.07020568847656,712931
2022-07-05 11:45:00-04:00,139.07000732421875,139.49000549316406,139.0,139.39500427246094,139.39500427246094,856210
2022-07-05 11:50:00-04:00,139.39999389648438,139.72999572753906,139.3300018310547,139.7100067138672,139.7100067138672,901454
2022-07-05 11:55:00-04:00,139.6999969482422,139.6999969482422,139.25,139.33099365234375,139.33099365234375,747551
2022-07-05 12:00:00-04:00,139.3300018310547,139.5,139.0399932861328,139.1199951171875,139.1199951171875,650915
2022-07-05 12:05:00-04:00,139.12989807128906,139.389892578125,139.00999450683594,139.3699951171875,139.3699951171875,538902
2022-07-05 12:10:00-04:00,139.3800048828125,139.57000732421875,139.22999572753906,139.3800048828125,139.3800048828125,621131
2022-07-05 12:15:00-04:00,139.38510131835938,139.52000427246094,139.1425018310547,139.49000549316406,139.49000549316406,585811
2022-07-05 12:20:00-04:00,139.47999572753906,139.9600067138672,139.27999877929688,139.9499053955078,139.9499053955078,710662
2022-07-05 12:25:00-04:00,139.9499969482422,139.99000549316406,139.8000030517578,139.85000610351562,139.85000610351562,586865
2022-07-05 12:30:00-04:00,139.86000061035156,139.97000122070312,139.7050018310547,139.83999633789062,139.83999633789062,550058
2022-07-05 12:35:00-04:00,139.8300018310547,140.02999877929688,139.7407989501953,139.8350067138672,139.8350067138672,703520
2022-07-05 12:40:00-04:00,139.8300018310547,139.89500427246094,139.35499572753906,139.41000366210938,139.41000366210938,668027
2022-07-05 12:45:00-04:00,139.41000366210938,139.4600067138672,139.0500030517578,139.125,139.125,499382
2022-07-05 12:50:00-04:00,139.125,139.1699981689453,138.94000244140625,139.08999633789062,139.08999633789062,483907
2022-07-05 12:55:00-04:00,139.0850067138672,139.16000366210938,138.9499969482422,138.96499633789062,138.96499633789062,390045
2022-07-05 13:00:00-04:00,138.97000122070312,139.22000122070312,138.8699951171875,139.1999053955078,139.1999053955078,518378
2022-07-05 13:05:00-04:00,139.21600341796875,139.24000549316406,138.94000244140625,139.14500427246094,139.14500427246094,471082
2022-07-05 13:10:00-04:00,139.13499450683594,139.38999938964844,139.110107421875,139.35000610351562,139.35000610351562,526872
2022-07-05 13:15:00-04:00,139.35000610351562,139.7100067138672,139.3199005126953,139.6699981689453,139.6699981689453,591392
2022-07-05 13:20:00-04:00,139.6750030517578,139.85000610351562,139.58999633789062,139.78500366210938,139.78500366210938,524968
2022-07-05 13:25:00-04:00,139.78500366210938,139.91099548339844,139.77000427246094,139.83999633789062,139.83999633789062,471790
2022-07-05 13:30:00-04:00,139.8300018310547,139.8800048828125,139.66000366210938,139.8699951171875,139.8699951171875,585226
2022-07-05 13:35:00-04:00,139.86000061035156,140.11000061035156,139.83999633789062,140.0299072265625,140.0299072265625,730052
2022-07-05 13:40:00-04:00,140.02999877929688,140.1790008544922,139.85000610351562,139.8726043701172,139.8726043701172,558179
2022-07-05 13:45:00-04:00,139.8800048828125,139.9282989501953,139.63999938964844,139.80999755859375,139.80999755859375,512251
2022-07-05 13:50:00-04:00,139.81500244140625,140.02000427246094,139.77999877929688,139.97500610351562,139.97500610351562,385329
2022-07-05 13:55:00-04:00,139.97000122070312,140.05999755859375,139.85000610351562,140.0500030517578,140.0500030517578,378534
2022-07-05 14:00:00-04:00,140.05039978027344,140.36000061035156,139.92999267578125,140.32000732421875,140.32000732421875,593138
2022-07-05 14:05:00-04:00,140.3249969482422,140.3249969482422,139.94000244140625,140.01499938964844,140.01499938964844,483734
2022-07-05 14:10:00-04:00,140.02000427246094,140.1199951171875,139.88499450683594,140.0800018310547,140.0800018310547,429937
2022-07-05 14:15:00-04:00,140.08999633789062,140.27999877929688,139.88999938964844,140.25,140.25,431133
2022-07-05 14:20:00-04:00,140.25999450683594,140.38999938964844,140.14999389648438,140.3800048828125,140.3800048828125,431615
2022-07-05 14:25:00-04:00,140.3800048828125,140.68499755859375,140.32000732421875,140.60000610351562,140.60000610351562,705166
2022-07-05 14:30:00-04:00,140.60499572753906,141.0,140.60000610351562,140.97999572753906,140.97999572753906,896775
2022-07-05 14:35:00-04:00,140.97999572753906,141.39500427246094,140.88999938964844,141.38499450683594,141.38499450683594,1053787
2022-07-05 14:40:00-04:00,141.38999938964844,141.44000244140625,141.16000366210938,141.19000244140625,141.19000244140625,738216
2022-07-05 14:45:00-04:00,141.2050018310547,141.30990600585938,140.9199981689453,141.02499389648438,141.02499389648438,665006
2022-07-05 14:50:00-04:00,141.02999877929688,141.07000732421875,140.80499267578125,140.90899658203125,140.90899658203125,574477
2022-07-05 14:55:00-04:00,140.89999389648438,141.05999755859375,140.85000610351562,140.9199981689453,140.9199981689453,444331
2022-07-05 15:00:00-04:00,140.9199981689453,140.93699645996094,140.58999633789062,140.84800720214844,140.84800720214844,593649
2022-07-05 15:05:00-04:00,140.86500549316406,141.27000427246094,140.77999877929688,141.2270050048828,141.2270050048828,906188
2022-07-05 15:10:00-04:00,141.2259063720703,141.23989868164062,140.81320190429688,140.95050048828125,140.95050048828125,663373
2022-07-05 15:15:00-04:00,140.9499969482422,140.97999572753906,140.5500030517578,140.66000366210938,140.66000366210938,705577
2022-07-05 15:20:00-04:00,140.6699981689453,141.1300048828125,140.66619873046875,141.0800018310547,141.0800018310547,798591
2022-07-05 15:25:00-04:00,141.08929443359375,141.4199981689453,141.00010681152344,141.22999572753906,141.22999572753906,941755
2022-07-05 15:30:00-04:00,141.22999572753906,141.3699951171875,141.0500030517578,141.3699951171875,141.3699951171875,669378
2022-07-05 15:35:00-04:00,141.3800048828125,141.42990112304688,141.08999633789062,141.3740997314453,141.3740997314453,903075
2022-07-05 15:40:00-04:00,141.375,141.49000549316406,141.27000427246094,141.3350067138672,141.3350067138672,781122
2022-07-05 15:45:00-04:00,141.3300018310547,141.4499969482422,141.18020629882812,141.44110107421875,141.44110107421875,950909
2022-07-05 15:50:00-04:00,141.44000244140625,141.5,141.14999389648438,141.30999755859375,141.30999755859375,1695536
2022-07-05 15:55:00-04:00,141.30999755859375,141.61000061035156,141.17999267578125,141.61000061035156,141.61000061035156,2358631
2022-07-06 09:30:00-04:00,141.35499572753906,142.33999633789062,141.2899932861328,142.1197967529297,142.1197967529297,3915356
2022-07-06 09:35:00-04:00,142.25,142.31689453125,141.3300018310547,141.4499969482422,141.4499969482422,1625883
2022-07-06 09:40:00-04:00,141.71499633789062,142.30999755859375,141.6999969482422,142.18499755859375,142.18499755859375,1389097
2022-07-06 09:45:00-04:00,142.0,142.05889892578125,141.47999572753906,141.8300018310547,141.8300018310547,1549339
2022-07-06 09:50:00-04:00,142.0,142.1676025390625,141.5800018310547,142.03500366210938,142.03500366210938,1275063
2022-07-06 09:55:00-04:00,142.0,142.8699951171875,142.0,142.82000732421875,142.82000732421875,1528121
2022-07-06 10:00:00-04:00,142.82000732421875,142.82000732421875,142.01499938964844,142.52520751953125,142.52520751953125,1678147
2022-07-06 10:05:00-04:00,142.52999877929688,143.6999969482422,142.47999572753906,143.69000244140625,143.69000244140625,2303314
2022-07-06 10:10:00-04:00,143.69000244140625,143.75010681152344,142.6584014892578,142.88009643554688,142.88009643554688,1682955
2022-07-06 10:15:00-04:00,142.88450622558594,143.11000061035156,142.55999755859375,142.8000030517578,142.8000030517578,1118469
2022-07-06 10:20:00-04:00,142.7899932861328,143.07000732421875,142.4600067138672,142.88999938964844,142.88999938964844,1262791
2022-07-06 10:25:00-04:00,142.8699951171875,142.89990234375,142.5637969970703,142.75999450683594,142.75999450683594,865012
2022-07-06 10:30:00-04:00,142.75,142.99000549316406,142.5399932861328,142.5500030517578,142.5500030517578,874494
2022-07-06 10:35:00-04:00,142.55999755859375,142.69500732421875,142.360107421875,142.69000244140625,142.69000244140625,1023000
2022-07-06 10:40:00-04:00,142.6999969482422,142.9600067138672,142.3800048828125,142.8800048828125,142.8800048828125,874876
2022-07-06 10:45:00-04:00,142.88499450683594,143.0399932861328,142.35000610351562,142.35000610351562,142.35000610351562,899442
2022-07-06 10:50:00-04:00,142.35000610351562,142.52000427246094,142.1999969482422,142.24000549316406,142.24000549316406,778386
2022-07-06 10:55:00-04:00,142.22999572753906,142.3800048828125,142.05999755859375,142.22999572753906,142.22999572753906,870361
2022-07-06 11:00:00-04:00,142.2100067138672,142.4199981689453,141.64999389648438,141.8000030517578,141.8000030517578,907009
2022-07-06 11:05:00-04:00,141.80999755859375,141.88999938964844,141.5800018310547,141.5800018310547,141.5800018310547,821062
2022-07-06 11:10:00-04:00,141.5800018310547,141.60000610351562,141.2700958251953,141.389892578125,141.389892578125,995248
2022-07-06 11:15:00-04:00,141.39500427246094,141.82000732421875,141.3699951171875,141.81500244140625,141.81500244140625,735329
2022-07-06 11:20:00-04:00,141.80999755859375,141.947998046875,141.63999938964844,141.86000061035156,141.86000061035156,629058
2022-07-06 11:25:00-04:00,141.84500122070312,141.86000061035156,141.50999450683594,141.53500366210938,141.53500366210938,664935
2022-07-06 11:30:00-04:00,141.52999877929688,141.58009338378906,141.0800018310547,141.30999755859375,141.30999755859375,756648
2022-07-06 11:35:00-04:00,141.30499267578125,141.44000244140625,141.2624969482422,141.4250030517578,141.4250030517578,472425
2022-07-06 11:40:00-04:00,141.4199981689453,141.44000244140625,141.18780517578125,141.21499633789062,141.21499633789062,436606
2022-07-06 11:45:00-04:00,141.1999969482422,141.6300048828125,141.0800018310547,141.51499938964844,141.51499938964844,627291
2022-07-06 11:50:00-04:00,141.518798828125,141.69000244140625,141.33999633789062,141.40469360351562,141.40469360351562,491153
2022-07-06 11:55:00-04:00,141.42999267578125,141.75999450683594,141.39999389648438,141.7086944580078,141.7086944580078,461907
2022-07-06 12:00:00-04:00,141.7100067138672,141.75,141.5399932861328,141.58999633789062,141.58999633789062,421369
2022-07-06 12:05:00-04:00,141.58999633789062,141.88999938964844,141.52499389648438,141.82000732421875,141.82000732421875,543455
2022-07-06 12:10:00-04:00,141.8256072998047,141.99000549316406,141.74000549316406,141.96499633789062,141.96499633789062,506752
2022-07-06 12:15:00-04:00,141.9600067138672,142.01930236816406,141.77999877929688,141.85000610351562,141.85000610351562,419097
2022-07-06 12:20:00-04:00,141.85589599609375,141.9250030517578,141.63999938964844,141.6699981689453,141.6699981689453,385498
2022-07-06 12:25:00-04:00,141.6699981689453,141.9600067138672,141.6699981689453,141.92999267578125,141.92999267578125,323600
2022-07-06 12:30:00-04:00,141.92999267578125,141.97000122070312,141.7100067138672,141.8350067138672,141.8350067138672,297844
2022-07-06 12:35:00-04:00,141.8350067138672,141.97000122070312,141.8227996826172,141.8699951171875,141.8699951171875,285916
2022-07-06 12:40:00-04:00,141.8699951171875,142.07000732421875,141.7899932861328,142.02499389648438,142.02499389648438,389458
2022-07-06 12:45:00-04:00,142.02000427246094,142.0592041015625,141.85499572753906,141.85699462890625,141.85699462890625,272651
2022-07-06 12:50:00-04:00,141.85499572753906,141.9290008544922,141.63999938964844,141.8300018310547,141.8300018310547,311314
2022-07-06 12:55:00-04:00,141.83990478515625,141.92999267578125,141.72000122070312,141.89999389648438,141.89999389648438,235480
2022-07-06 13:00:00-04:00,141.89999389648438,142.10000610351562,141.875,142.03500366210938,142.03500366210938,385894
2022-07-06 13:05:00-04:00,142.0301055908203,142.3800048828125,142.02999877929688,142.33990478515625,142.33990478515625,475306
2022-07-06 13:10:00-04:00,142.3300018310547,142.3699951171875,142.23800659179688,142.3249969482422,142.3249969482422,408349
2022-07-06 13:15:00-04:00,142.3300018310547,142.41000366210938,142.17999267578125,142.3300018310547,142.3300018310547,354535
2022-07-06 13:20:00-04:00,142.33299255371094,142.4149932861328,142.1699981689453,142.27499389648438,142.27499389648438,337377
2022-07-06 13:25:00-04:00,142.27999877929688,142.30999755859375,142.10000610351562,142.1840057373047,142.1840057373047,299451
2022-07-06 13:30:00-04:00,142.17999267578125,142.2790069580078,142.12789916992188,142.2050018310547,142.2050018310547,250882
2022-07-06 13:35:00-04:00,142.2050018310547,142.33999633789062,142.17990112304688,142.28370666503906,142.28370666503906,284607
2022-07-06 13:40:00-04:00,142.3000030517578,142.52999877929688,142.2100067138672,142.4127960205078,142.4127960205078,380634
2022-07-06 13:45:00-04:00,142.4199981689453,142.50999450683594,142.36129760742188,142.4149932861328,142.4149932861328,381798
2022-07-06 13:50:00-04:00,142.4138946533203,142.5,142.39999389648438,142.45989990234375,142.45989990234375,281447
2022-07-06 13:55:00-04:00,142.45770263671875,142.5500030517578,142.4053955078125,142.44000244140625,142.44000244140625,325993
2022-07-06 14:00:00-04:00,142.43499755859375,142.6699981689453,142.08999633789062,142.47000122070312,142.47000122070312,1785213
2022-07-06 14:05:00-04:00,142.4799041748047,143.38999938964844,142.4499969482422,142.85000610351562,142.85000610351562,1353191
2022-07-06 14:10:00-04:00,142.83999633789062,142.8988037109375,142.00999450683594,142.55999755859375,142.55999755859375,998999
2022-07-06 14:15:00-04:00,142.5500030517578,142.57000732421875,142.0399932861328,142.09030151367188,142.09030151367188,534879
2022-07-06 14:20:00-04:00,142.0800018310547,142.4199981689453,142.05999755859375,142.29849243164062,142.29849243164062,471783
2022-07-06 14:25:00-04:00,142.2899932861328,143.0800018310547,141.86000061035156,143.0500030517578,143.0500030517578,1064948
2022-07-06 14:30:00-04:00,143.05999755859375,143.3800048828125,142.86500549316406,143.1999969482422,143.1999969482422,1122079
2022-07-06 14:35:00-04:00,143.2100067138672,143.3300018310547,142.8300018310547,143.0449981689453,143.0449981689453,693773
2022-07-06 14:40:00-04:00,143.0399932861328,143.4199981689453,143.0399932861328,143.33790588378906,143.33790588378906,1176135
2022-07-06 14:45:00-04:00,143.32000732421875,143.63999938964844,143.24000549316406,143.25,143.25,1165566
2022-07-06 14:50:00-04:00,143.24000549316406,143.60000610351562,143.2100067138672,143.48500061035156,143.48500061035156,606134
2022-07-06 14:55:00-04:00,143.47999572753906,143.6300048828125,143.3603057861328,143.61500549316406,143.61500549316406,561299
2022-07-06 15:00:00-04:00,143.6199951171875,143.63999938964844,143.110107421875,143.3000030517578,143.3000030517578,820240
2022-07-06 15:05:00-04:00,143.2899932861328,143.50999450683594,143.19149780273438,143.5,143.5,624038
2022-07-06 15:10:00-04:00,143.49000549316406,143.6999969482422,143.4199981689453,143.66990661621094,143.66990661621094,797328
2022-07-06 15:15:00-04:00,143.6699981689453,143.8000030517578,143.49000549316406,143.7949981689453,143.7949981689453,736105
2022-07-06 15:20:00-04:00,143.7899932861328,143.92999267578125,143.77999877929688,143.9149932861328,143.9149932861328,921730
2022-07-06 15:25:00-04:00,143.91259765625,143.92999267578125,143.7899932861328,143.88009643554688,143.88009643554688,620573
2022-07-06 15:30:00-04:00,143.88499450683594,144.0,143.77999877929688,143.9499969482422,143.9499969482422,767407
2022-07-06 15:35:00-04:00,143.9499969482422,144.1199951171875,143.75,143.7760009765625,143.7760009765625,1462685
2022-07-06 15:40:00-04:00,143.76800537109375,143.83999633789062,143.52000427246094,143.58999633789062,143.58999633789062,1047166
2022-07-06 15:45:00-04:00,143.58999633789062,143.58999633789062,143.0500030517578,143.19000244140625,143.19000244140625,1289075
2022-07-06 15:50:00-04:00,143.1999969482422,143.33999633789062,142.36500549316406,142.50999450683594,142.50999450683594,2154106
2022-07-06 15:55:00-04:00,142.5,142.97000122070312,142.47000122070312,142.9600067138672,142.9600067138672,2200248
2022-07-07 09:30:00-04:00,143.2899932861328,144.1820068359375,143.27999877929688,144.12989807128906,144.12989807128906,3354829
2022-07-07 09:35:00-04:00,144.125,144.20989990234375,143.92999267578125,144.19000244140625,144.19000244140625,1260625
2022-07-07 09:40:00-04:00,144.25,144.67860412597656,144.07000732421875,144.64500427246094,144.64500427246094,1698714
2022-07-07 09:45:00-04:00,144.75,145.08999633789062,144.67999267578125,145.08999633789062,145.08999633789062,1894097
2022-07-07 09:50:00-04:00,145.08999633789062,145.34800720214844,144.9062042236328,145.3000030517578,145.3000030517578,2237519
2022-07-07 09:55:00-04:00,145.33999633789062,145.39999389648438,145.0742950439453,145.22999572753906,145.22999572753906,1272438
2022-07-07 10:00:00-04:00,145.22500610351562,145.3300018310547,144.91000366210938,145.2100067138672,145.2100067138672,1492744
2022-07-07 10:05:00-04:00,145.2100067138672,145.64999389648438,145.1501007080078,145.61419677734375,145.61419677734375,1538739
2022-07-07 10:10:00-04:00,145.61000061035156,145.69000244140625,145.1479949951172,145.44000244140625,145.44000244140625,1165680
2022-07-07 10:15:00-04:00,145.44500732421875,145.82000732421875,145.37109375,145.60499572753906,145.60499572753906,1402391
2022-07-07 10:20:00-04:00,145.60000610351562,145.76499938964844,145.35009765625,145.75,145.75,920812
2022-07-07 10:25:00-04:00,145.75990295410156,145.99000549316406,145.6199951171875,145.92059326171875,145.92059326171875,1043681
2022-07-07 10:30:00-04:00,145.9250030517578,145.97999572753906,145.53500366210938,145.59500122070312,145.59500122070312,793336
2022-07-07 10:35:00-04:00,145.58999633789062,145.597900390625,145.3300018310547,145.4499969482422,145.4499969482422,883828
2022-07-07 10:40:00-04:00,145.45989990234375,145.53900146484375,145.35499572753906,145.375,145.375,571760
2022-07-07 10:45:00-04:00,145.38999938964844,145.60000610351562,145.25999450683594,145.41490173339844,145.41490173339844,652401
2022-07-07 10:50:00-04:00,145.41000366210938,145.72000122070312,145.2899932861328,145.6278076171875,145.6278076171875,691705
2022-07-07 10:55:00-04:00,145.6300048828125,145.6300048828125,145.3000030517578,145.35989379882812,145.35989379882812,506734
2022-07-07 11:00:00-04:00,145.36000061035156,145.44000244140625,145.19000244140625,145.3800048828125,145.3800048828125,572570
2022-07-07 11:05:00-04:00,145.3800048828125,145.52999877929688,145.3699951171875,145.4149932861328,145.4149932861328,471003
2022-07-07 11:10:00-04:00,145.4199981689453,145.49000549316406,145.33999633789062,145.375,145.375,409392
2022-07-07 11:15:00-04:00,145.375,145.66000366210938,145.35000610351562,145.52499389648438,145.52499389648438,517562
2022-07-07 11:20:00-04:00,145.52999877929688,145.57000732421875,145.18499755859375,145.2449951171875,145.2449951171875,668515
2022-07-07 11:25:00-04:00,145.25,145.38999938964844,145.11000061035156,145.1199951171875,145.1199951171875,426633
2022-07-07 11:30:00-04:00,145.1199951171875,145.2100067138672,145.00999450683594,145.14999389648438,145.14999389648438,611398
2022-07-07 11:35:00-04:00,145.14010620117188,145.22999572753906,145.0500030517578,145.05499267578125,145.05499267578125,502824
2022-07-07 11:40:00-04:00,145.05999755859375,145.41000366210938,145.02999877929688,145.3079071044922,145.3079071044922,533381
2022-07-07 11:45:00-04:00,145.30499267578125,145.39999389648438,145.22999572753906,145.39500427246094,145.39500427246094,408450
2022-07-07 11:50:00-04:00,145.39999389648438,145.5500030517578,145.35000610351562,145.4550018310547,145.4550018310547,562275
2022-07-07 11:55:00-04:00,145.4550018310547,145.55990600585938,145.32440185546875,145.5500030517578,145.5500030517578,358888
2022-07-07 12:00:00-04:00,145.5449981689453,145.64999389648438,145.50999450683594,145.55999755859375,145.55999755859375,484899
